sentiment,tweet_id,tweet_date,flag,user,text
4,2052907237,Sat Jun 06 02:29:58 PDT 2009,NO_QUERY,SallieBMcFly,i love my sexy carlos muchacha who leaves me chinese food to eat at 5am. 
0,2325645677,Thu Jun 25 05:49:38 PDT 2009,NO_QUERY,Preston_Teal,Getting Ready for a fire drill.  I hate having to walk down 12 flights of stairs. 
0,1827092284,Sun May 17 09:58:45 PDT 2009,NO_QUERY,chefjoey,"@ B2B, many fewer bands "
0,2216716895,Wed Jun 17 19:52:23 PDT 2009,NO_QUERY,tasia_,@Jaejeter i wish i could go too 
4,2006299189,Tue Jun 02 10:57:44 PDT 2009,NO_QUERY,shychelle,Co-worker just said that I like to flirt with the delivery guys...lol...I didn't know it was obvious  
0,2055461976,Sat Jun 06 09:21:36 PDT 2009,NO_QUERY,erica_leigh,"bummed that kevin pollack cancelled the show at the funny bone, though. sorry @mr_gollihue "
4,1880643685,Fri May 22 01:58:57 PDT 2009,NO_QUERY,gavinbeale,"@Syberspace i'm spreading the word, dont you worry...!!! would be great to finally see you Live after all this time.. V exciting!  x"
0,1680094769,Sat May 02 10:53:27 PDT 2009,NO_QUERY,CameronBingham,"I wanted to use Frontpage just to see if it'd make coding and all easier, god.  It's so hard "
4,2177034163,Mon Jun 15 05:18:34 PDT 2009,NO_QUERY,kaisah,Gotta go! Cooking something with Samster... don't know what yet though. 
0,2295437641,Tue Jun 23 07:55:40 PDT 2009,NO_QUERY,JennyPotPie,@Caseyd921 no its not  Ima mess now complete uder mess ggrrr im tired of being sadddddddd
0,2209705909,Wed Jun 17 10:42:03 PDT 2009,NO_QUERY,conorjryan,I feel really bad 
4,2067142905,Sun Jun 07 11:49:30 PDT 2009,NO_QUERY,mbeasi,"@johannadc Oh! Actually she was looking for it as something for me to review for Manga Recon. But yes, ultimately it was to go to me. "
0,2251093337,Sat Jun 20 02:24:57 PDT 2009,NO_QUERY,antbs,"@SeanCallinan Slaughter? Pft, we got didn't own at all. "
4,1880879362,Fri May 22 02:49:48 PDT 2009,NO_QUERY,GarethCrew,http://bit.ly/BtJCz  The 10 most ungreen films of all time! 
0,2323244301,Thu Jun 25 00:12:50 PDT 2009,NO_QUERY,thelark,"@taylornoelle, mee too! channel 3 sacramento turned black when conan held that cheetah cat on his shoulders. "
0,2207975436,Wed Jun 17 08:37:22 PDT 2009,NO_QUERY,K0L3,Back to jersey.  i'm gonna miss everyone so much.
0,2225581724,Thu Jun 18 10:54:00 PDT 2009,NO_QUERY,prayersfor_rain,I wish I had some easy mac.  Oh man.  Too bad there isn't  a drive through pasta store 
4,2188737716,Mon Jun 15 22:27:51 PDT 2009,NO_QUERY,leslieguerrero,@Fausto5 sleep well 
0,1833634123,Sun May 17 23:56:02 PDT 2009,NO_QUERY,HayleyNqahuia,@bobby4492 yeah mee too. but she not on 
4,1556778030,Sun Apr 19 00:18:00 PDT 2009,NO_QUERY,misstiffie,@mstashwick yessssssssssss  &amp; you'reeee still awake too i see :]
0,2013694674,Tue Jun 02 23:19:35 PDT 2009,NO_QUERY,PaPaMoE15,@lizguera that shits gine 
4,2185285917,Mon Jun 15 17:09:22 PDT 2009,NO_QUERY,Sal_Loria,"Lastly, a prediction/hope for the @chicagobulls: to get @chrisbosh and lock him up. That'd make me happy. "
4,1993752510,Mon Jun 01 10:52:35 PDT 2009,NO_QUERY,imnangl,@jaredsiegel Wow! Jon isn't very nice! LOL! We have some talented Twitter pages artists...just ask for help and you'll get it!  Andrea
0,1550954254,Sat Apr 18 07:44:06 PDT 2009,NO_QUERY,mario_digiacomo,Getting ready to go to the dentist 
4,1827101665,Sun May 17 09:59:59 PDT 2009,NO_QUERY,_Alectrona_,@Jamie_127 I'm sure you are! You're so dedicated! And she can colour on the table!  x
4,2014743880,Wed Jun 03 02:32:30 PDT 2009,NO_QUERY,DeniseCada,wow! what a day! i always talk about @nikkigil!!! well who can blame me? she's nice!  luv her!
4,1992770604,Mon Jun 01 09:17:39 PDT 2009,NO_QUERY,demijayy,"@TwilightSimGirl Omg! We have so much in common! My sister just drew your default the other day, and we both love Twilight and the Sims "
4,2067295235,Sun Jun 07 12:05:39 PDT 2009,NO_QUERY,shanghaishak,"4am in Tokyo, still can't sleep, fxxk it, let's go check out the Fish Market everyone keeps going on about then  #goap"
0,2258607602,Sat Jun 20 16:12:05 PDT 2009,NO_QUERY,LizzyRoxMusic,Doo da do............ Yep u guessed it can't sleep AGAIN my mind is WAY to active at night! 
0,2214607308,Wed Jun 17 16:59:03 PDT 2009,NO_QUERY,joehjolteon,"@Biancaddiction Oui oui!  OMFGZ SHIT, FIRE. FIRE! FIREEEE! "
4,1751988411,Sat May 09 20:46:27 PDT 2009,NO_QUERY,michellee18,@erichalvorsen @LorenBrinton @nicksantino i say you all tour again. same lineup...with austin gibbs! 
0,1564276808,Mon Apr 20 02:41:20 PDT 2009,NO_QUERY,rejjj,"it's so close, but we're so faraway "
4,1825740425,Sun May 17 06:41:49 PDT 2009,NO_QUERY,garfieldmayor,So let me know what you guys think... And if there's a piece of merch you'd like to see in the catalogue let me know and I'll get on it 
0,2323481830,Thu Jun 25 00:44:49 PDT 2009,NO_QUERY,MrNyquil,"@SweetTeaAtl1 So I watched Sex in the City for the 1st time the other day, it had nothing to do with the title, I was disappointed.. "
4,1825505811,Sun May 17 05:56:31 PDT 2009,NO_QUERY,AlexandraMcFLY,Whaaaaat? You did not vote for McFLY yet?..  www.musiqtone.com Do it now ;)
0,1969083671,Fri May 29 22:59:27 PDT 2009,NO_QUERY,Joslerjosler,im sorry to everyone at nicoles party who may have been there when i was in a bad mood  i really fucked this one up guys sorry
0,2187920514,Mon Jun 15 21:00:42 PDT 2009,NO_QUERY,CarlaPierson,@ThisIsRobThomas WHAT? The Rhapsody Twitter contest won't let the Canadians play 
4,2044291740,Fri Jun 05 09:08:44 PDT 2009,NO_QUERY,kissability,@cromnac I think I have the right Cormack! It was really nice meeting you 
0,2052611715,Sat Jun 06 01:20:40 PDT 2009,NO_QUERY,christinaepp,@iLeoCastro What's wrong? 
0,1881191763,Fri May 22 03:54:21 PDT 2009,NO_QUERY,ChrisTheisen,@fullmoonz I liked Robbie Williams at his good times. Justin Timberlake. But I am not really up to date 
4,1980854763,Sun May 31 07:50:34 PDT 2009,NO_QUERY,wnwek,@PuruGovind @guptashashank is my classmate from school 
4,1564172201,Mon Apr 20 02:08:37 PDT 2009,NO_QUERY,riggwelter,"@pete173 Glad you're feeling affirmed about #c_of_e, we're alright on the whole "
0,1835602838,Mon May 18 06:21:35 PDT 2009,NO_QUERY,eeeek,"@amylovesoliver no.  i dloaded one earlier, but it failed. so. photoshop it is (((("
0,2054830407,Sat Jun 06 08:10:06 PDT 2009,NO_QUERY,nosrednAhsoJ,@thespacerace Looks like no Luigi's on this trip... 
0,1828064951,Sun May 17 12:01:03 PDT 2009,NO_QUERY,248dp,@steff_blehh I HADDDD 5. 3 now 
4,2178554146,Mon Jun 15 07:52:16 PDT 2009,NO_QUERY,iamemz,Lolololol k i think everyone needs to learn the definition of 'rave' 
0,1678148015,Sat May 02 05:41:31 PDT 2009,NO_QUERY,rob_hillfield,suffering from travel vaccs and listening to delicate sounds of tree pulping... 
0,2249688191,Fri Jun 19 22:49:05 PDT 2009,NO_QUERY,teachernz,In Singapore.  Had a sleep.  Going on a city tour..roaming not working on phone 
4,2013387347,Tue Jun 02 22:33:14 PDT 2009,NO_QUERY,Wanderlust79,@eep6478 hello back!  I thought I might find you on here 
4,1695054909,Mon May 04 05:03:28 PDT 2009,NO_QUERY,rena_higgins,Gonna try to get a couple hours of sleep. Love going to bed at 9 am. Later Twitter 
4,1969680654,Sat May 30 00:50:46 PDT 2009,NO_QUERY,seera09,Good morning people! 
4,2055727131,Sat Jun 06 09:50:44 PDT 2009,NO_QUERY,Kajivar,@sglyon @snowbunny22 Guys?  Can you please cut down on the Robin Hood comments? I really don't want to be spoiled. Thanks. 
4,1755543788,Sun May 10 09:24:36 PDT 2009,NO_QUERY,thankingdc34eva,@emesky he turned them around 
0,1968401863,Fri May 29 21:21:43 PDT 2009,NO_QUERY,tfluker42,Had a long day. Buried 1 young man in the afternoon only to loose another a couple of hours later. Life is too short wake up everybody 
0,2175859662,Mon Jun 15 02:12:21 PDT 2009,NO_QUERY,puty,bumped into some years ago 
4,1968809156,Fri May 29 22:16:09 PDT 2009,NO_QUERY,ashleyrwatts,Looks like a long night of painting and working on the opening of my Etsy shop! So excited! 
4,1836457689,Mon May 18 08:02:00 PDT 2009,NO_QUERY,kilppari85,enjoying the sunshine 
4,1971576825,Sat May 30 07:25:06 PDT 2009,NO_QUERY,tishdc,"that's what i'll do. ooh, plus kiss xai, hold her hand and hug her tight. now, good night twitter.. "
4,1993097217,Mon Jun 01 09:49:39 PDT 2009,NO_QUERY,CLIENTAV,"@jlsears ~~~~Sorry, The first 1 of the season is always the worse.  Takes 2/3 days, than.....00000....that pealing starts  ~~~~"
0,2266459012,Sun Jun 21 08:32:40 PDT 2009,NO_QUERY,TheTanPhiMu,@alyssatwomey I thought all lobsters were red....like the little mermaid??? 
4,1468802434,Tue Apr 07 03:48:50 PDT 2009,NO_QUERY,TheBetterSexDoc,@CrazyMikesapps How u? 
0,2219239851,Thu Jun 18 00:05:51 PDT 2009,NO_QUERY,Ceren_,There are several men walking in and out of my room rn. WHY IS THIS HAPPENING TO ME? Is this gonna be forever? 
0,2175110710,Mon Jun 15 00:06:41 PDT 2009,NO_QUERY,laurenxnicolex,@emzyjonas these cracked up people are following me and i cnt get rid of them 
4,2069137789,Sun Jun 07 15:19:50 PDT 2009,NO_QUERY,KiCk_RoX,@therealdwele http://twitpic.com/6v284 - awww.... LETS GET N-A-S-T-Y GET READY 4 A NASTY TIME....LOL 
0,2178048703,Mon Jun 15 07:07:02 PDT 2009,NO_QUERY,npa_28,@leahabernathy we will cry with you  lol hahahaha
4,1827854911,Sun May 17 11:35:14 PDT 2009,NO_QUERY,Cocaina_Shawty,heylo lovies to all my new followers!  ?
0,2296570407,Tue Jun 23 09:20:48 PDT 2009,NO_QUERY,billyilliam,"i can't motivate myself to work.....somebody needs to threaten me with a red hot poker or bomb, or a sniper rifle or a very sharp stick. "
4,1553617003,Sat Apr 18 14:45:02 PDT 2009,NO_QUERY,paganini9,Can't think of a better way to spend a Saturday than to see my tribe slaughter the Yankees  GO TRIBE!!
0,1467950649,Mon Apr 06 22:57:44 PDT 2009,NO_QUERY,TymeekVasquez,@miamiiboii dead @ yu gettin on wen im leavin 
4,1979773886,Sun May 31 04:27:04 PDT 2009,NO_QUERY,charlottepaige,watching the adams family values love this film 
0,1559669044,Sun Apr 19 11:44:44 PDT 2009,NO_QUERY,shelbyscott,"@lisascottplus2 nothingg just flipping through the channels, there is nothing good on "
0,2255886667,Sat Jun 20 11:56:29 PDT 2009,NO_QUERY,Benjimonicus,The Big Bang Theory series finale made me feel quite bad for Leonard and Penny 
4,1968151421,Fri May 29 20:51:32 PDT 2009,NO_QUERY,sojochick,"http://twitpic.com/68h9s - These boys were fishing at the lake. So Huck Finn and Tom Sawyer.  (I aged the photo for effect, hehe)."
0,2229127989,Thu Jun 18 15:19:08 PDT 2009,NO_QUERY,bowlingpin101,so happy im moving!!!!!!!! omg like 1 more week of oregon 
0,2182314386,Mon Jun 15 13:00:25 PDT 2009,NO_QUERY,Copaface_,I ordered the Gospel Of The Flying Spaghetti Monster from Amazon and it's not here yet 
0,1694768554,Mon May 04 04:02:56 PDT 2009,NO_QUERY,sheridanchoi,missed my free ticket to startrek...  stupid uni!
4,1880432320,Fri May 22 01:13:13 PDT 2009,NO_QUERY,bethanndowney,just bought my @warped09 tix  please dm me if you are a PA band scheduled to play.. you will get free Penn State media promo
4,2064753894,Sun Jun 07 07:05:20 PDT 2009,NO_QUERY,bellaj_,i just woke up and ate a banana 
0,2286741479,Mon Jun 22 16:51:44 PDT 2009,NO_QUERY,kittycat0405,Still so freaking hot in minnesota.I gota go to the beach but dont Have the car  lets see what happens tonight
0,1564667473,Mon Apr 20 04:28:55 PDT 2009,NO_QUERY,jellyfishus,Can you make M$ Access (07) run update queries from queries or do they HAVE to be based on tables  - Grrrrrrrr
0,2259798880,Sat Jun 20 18:10:51 PDT 2009,NO_QUERY,FCHS_HSMfan10,"heading back home now. vacation is officially over now  it's also gonna be a long drive, like 7 hours. im so sad now"
0,1995097314,Mon Jun 01 12:56:47 PDT 2009,NO_QUERY,spaulds1,@skilletfan01 Sorry #Pens are doing poorly so far!! 
0,2247464856,Fri Jun 19 19:08:15 PDT 2009,NO_QUERY,Tohuw,I hate buying shoes 
0,1551484047,Sat Apr 18 09:10:43 PDT 2009,NO_QUERY,aubreyvaughan,i am sooooooo sad i can't go to bonnarooooooo this year 
0,2048369694,Fri Jun 05 15:05:23 PDT 2009,NO_QUERY,aeoth,"@HJennerway Huge sci-fi fan here too, but I was laughing at it - not with it, and had a few yawns in it. "
0,1692413514,Sun May 03 19:56:40 PDT 2009,NO_QUERY,LadyHenrietta,@aircraftloves72 NO! We're still driving home! Haven't even passed Bakersfield yet. I do hope he's ok though 
4,2061728196,Sat Jun 06 21:29:05 PDT 2009,NO_QUERY,meljvr,@SMarti909 hahaha man tell you daughter to watch A-haunting !! 
4,2015784825,Wed Jun 03 05:30:32 PDT 2009,NO_QUERY,kwells2416,@ToddBrink I meant to reply to you and tell you I am good + its haircut &amp; color day..but I tweeted to me 
0,1793986370,Thu May 14 04:37:21 PDT 2009,NO_QUERY,anyamanda,Bye tweets .. See you tomorrow.. 
0,2066272155,Sun Jun 07 10:12:20 PDT 2009,NO_QUERY,iJamieC,maybe.... http://www.cnn.com/2009/WORLD/americas/06/07/mexico.day.care.fire/index.html sorry for all the bad links... 
0,2052124288,Fri Jun 05 23:44:06 PDT 2009,NO_QUERY,toshafierce,"But I'm feeling tooo good but wrong at the same time, I shldn've been drinking "
0,2286476910,Mon Jun 22 16:29:59 PDT 2009,NO_QUERY,ellabreyes,clearly milk and antibiotics dont mix well ugh  http://plurk.com/p/132kjt
0,2252160716,Sat Jun 20 05:36:36 PDT 2009,NO_QUERY,tiphereth,@ireckon @HeathMcA  bloody maggot umpires we nearly had it. At least there's next week #swans
0,2211860144,Wed Jun 17 13:22:29 PDT 2009,NO_QUERY,_Kittt_,http://xxxchurch.com/getinvolved/insidex3/internships/index.html ...sigh...i want to do it soooo bad. 
0,2190107536,Tue Jun 16 01:47:18 PDT 2009,NO_QUERY,efemiller,My Birthday today. I am 31 
0,2323582950,Thu Jun 25 00:59:15 PDT 2009,NO_QUERY,yupitzLaLa,"@NaythenCash ; on long island yea.. nt heavy populated, but they here "
0,1677491587,Sat May 02 02:21:44 PDT 2009,NO_QUERY,PsychicVeg,Oops! something went wrong with the last photo post about temples. I'm going to repost it. Sorry 
0,2008519418,Tue Jun 02 14:15:05 PDT 2009,NO_QUERY,JagsTweet,@JoshuaWaldorf You have serious issues.  Let's talk.
0,1983533528,Sun May 31 13:20:22 PDT 2009,NO_QUERY,heyheyheatherk,@JadeElizabeth87 Same happened to me... I was really really upset about it. 
4,1970100319,Sat May 30 02:27:20 PDT 2009,NO_QUERY,jamienadine,"Woo! Up was the greatest movie ever!! Barely going home! Hahaha, kept the 3d glasses tho "
0,1793256967,Thu May 14 01:59:30 PDT 2009,NO_QUERY,McKerrowTweet,"my throat hurts, my back hurts, my head hurts. "
0,2238026728,Fri Jun 19 06:42:59 PDT 2009,NO_QUERY,LouisLaw,@theesco ouch with the situation  sux that u had to line up just not to get it rite away
4,1880092993,Fri May 22 00:04:40 PDT 2009,NO_QUERY,nofrills,Available for free at: http://bit.ly/YGtw6  ? http://blip.fm/~6stlt
4,1986152883,Sun May 31 18:24:24 PDT 2009,NO_QUERY,jayetoulson,yes i don't have to go to school for a whole week!!!! gotta love the swine flu 
4,1822611531,Sat May 16 19:58:50 PDT 2009,NO_QUERY,vanillakm,home from work at eating bagels with my hubby 
0,2216666474,Wed Jun 17 19:48:14 PDT 2009,NO_QUERY,QueenTofu,Jenas going crazy. Nobody sane names their  crutches! 
0,1962433672,Fri May 29 11:02:23 PDT 2009,NO_QUERY,richardwnewton,@jpl1953 - Sorry only just seen this - how strange it seems only to happen from my iPhone - perhaps it is a problem with Twitterific 
0,1966216544,Fri May 29 17:20:48 PDT 2009,NO_QUERY,blackdominoes,@gregmike saw that across the street for manuels. fur coats must be in short supply somewhere 
4,1971889539,Sat May 30 08:06:57 PDT 2009,NO_QUERY,Stiidu,"Just had a good meal and excellent iced peach tea, all's good now, not pissed off anymore "
0,2301848482,Tue Jun 23 15:59:46 PDT 2009,NO_QUERY,dategirl,my skin is rebelling against me. It's an all out war. 
4,1990019734,Mon Jun 01 03:36:38 PDT 2009,NO_QUERY,1andamillion,@Aceblack Yeah iii did partied like a damn rock star. ima post pic of me all dolled up. 
0,2200490724,Tue Jun 16 18:58:23 PDT 2009,NO_QUERY,K_Goose,my thumb hurts from playing mortal kombat  that game is serious!
0,2235367992,Fri Jun 19 01:02:48 PDT 2009,NO_QUERY,MusicNcolorS,@kissatlanta @automaticpanic @thedbc @theerealfdhc @Afflictedwolf i miss my boppers  where u at?!?
4,1972034591,Sat May 30 08:25:25 PDT 2009,NO_QUERY,aislynngrey,@moviegirl09 Yes! Sounds like a great night. 
4,2060582040,Sat Jun 06 19:10:36 PDT 2009,NO_QUERY,WNY24,@MikeDavis88 ROFL or.. be too poor to even consider divorce.  LOL Married almost 31 yrs here.  
4,1751178135,Sat May 09 18:50:57 PDT 2009,NO_QUERY,MarilynM,@rkref are you making fun of the @cspan call-in guy?   
4,1685793191,Sun May 03 02:06:30 PDT 2009,NO_QUERY,elizabeththe,@karendee That's awesome! I hope you had a great time. 
4,1834390605,Mon May 18 02:45:08 PDT 2009,NO_QUERY,miley_cyrusfans,follow @jonas_bros_fans and @demi_lovat0_fan they are my other twitters 
0,2001523112,Tue Jun 02 01:09:58 PDT 2009,NO_QUERY,Nashatra,"Credit card over limit, an expected fact that is highly annoying "
0,2060132304,Sat Jun 06 18:19:16 PDT 2009,NO_QUERY,waynewalls,@thetomtom holy crap man! nice!  i didn't get to bed till 5AMish...no way I was going to be a productive golfer today...   nice course?
4,1771084846,Mon May 11 23:08:52 PDT 2009,NO_QUERY,Badin__,@selleXXmarie hey!! hello !!!!  !!! yeah!!yes i am!! hOw R u ??!!!!
0,1822751497,Sat May 16 20:18:09 PDT 2009,NO_QUERY,rikp,"Gah, holiday nearly over... Sigh. "
0,2186550409,Mon Jun 15 19:00:05 PDT 2009,NO_QUERY,zubbyzebra,&quot;they say on a good night it was almost like he could fly. and now he can.&quot; 
4,2059182020,Sat Jun 06 16:24:49 PDT 2009,NO_QUERY,Babygal219,Just gonna get in mah spaceship and HUVAHH! See you later 
4,1978238506,Sat May 30 22:47:52 PDT 2009,NO_QUERY,leah827,My new boss thought I was 24    (until I corrected him)
0,1978098195,Sat May 30 22:26:14 PDT 2009,NO_QUERY,bowna,screen fixed. screen broken again. 
4,2070935012,Sun Jun 07 18:33:01 PDT 2009,NO_QUERY,SisterSadist,@kitkatcait well then sounds like your subconscious is just as whacky as mine 
4,2051417424,Fri Jun 05 21:58:23 PDT 2009,NO_QUERY,SLYSTEVE3,@rawwrrr_ ........TO GO OUT ..... TO THE LIBRARY ..... FOR HUGS......THAT IZZ THE ANSWER 
4,1556013814,Sat Apr 18 21:22:12 PDT 2009,NO_QUERY,toddhavens,"@FengShuiTips4u LOL. You must be a Zankou fan, too. That paste is a glorious glimpse of enlightenment. "
4,2053694160,Sat Jun 06 05:24:50 PDT 2009,NO_QUERY,ericadl,@jesslreed Wave to me on the lake. 
4,2003020597,Tue Jun 02 05:42:24 PDT 2009,NO_QUERY,jcoates,"#boarding Goodbye IAD. See ya in 5 hours, Frisco  And it looks like we might be leaving on-time!"
0,2246900079,Fri Jun 19 18:17:29 PDT 2009,NO_QUERY,AliceAguera,@surgeAA LUCKYYYY!!!! I'm just about to go to work 
4,2193180007,Tue Jun 16 08:06:17 PDT 2009,NO_QUERY,KeLs7308,@SimoneLesley aww cheer up sweetheart!! 
4,1996594837,Mon Jun 01 15:21:04 PDT 2009,NO_QUERY,Karinaaaaaaaaaa,@Rebekah_McFly awww  i would be if i had a summer holiday LOL
0,2186781091,Mon Jun 15 19:19:40 PDT 2009,NO_QUERY,gladypants,my pinky toe hurts. finally washed my car. so it looks pretty. but the inside still is super messy  my arm hurts. and im kind of sleepy
0,2190181002,Tue Jun 16 02:00:06 PDT 2009,NO_QUERY,tickingclocks,"@NicolaKenny I know! But I'm going to see JB in November so I'm not that bummed and McFly at V Fest, so I feel more for you "
0,1978806433,Sun May 31 00:32:00 PDT 2009,NO_QUERY,JackieNJ,#fuqtwitter for the Cavs losing 
4,2178931288,Mon Jun 15 08:24:33 PDT 2009,NO_QUERY,irene_velasquez,This is my last monday of high school. 
0,2044232204,Fri Jun 05 09:03:38 PDT 2009,NO_QUERY,GodGivnName,@buerkieb They messed up Fin. Aid Two Years in a Row and I had to pay out of Pocket and they had me in the System as Graduate!!!  Then
